x,y,z,vx,vy,vz
363.801239,738.030823,952.819763,-1.464445,-1.727546,-12.985431
373.828613,736.130005,1082.694824,-0.291561,-1.708384,-6.770989
375.249481,737.083435,1207.415894,-0.180146,-1.269079,-1.787897
372.608826,742.276733,1322.47998,-0.363695,-1.008425,0.867381
360.998199,752.727356,1430.297363,-1.819429,0.125389,3.147192
343.677673,870.654236,36.022339,-4.697561,3.80716,6.378866
332.418243,880.788452,160.182022,-6.53481,5.893778,11.077722
322.598145,887.979919,280.003601,-8.192364,8.233349,14.848164
315.85318,904.413391,365.314606,-9.408073,11.246443,13.555258
314.548309,916.056641,431.486145,-9.302543,13.222296,9.165847
333.6474,914.473816,494.011078,-6.903758,13.191525,4.300793
363.810333,902.294617,562.906006,-2.390991,10.954726,0.094015
373.649445,882.144897,633.924011,-0.422917,6.804288,-4.682448
371.785675,857.217651,695.863953,-0.298972,3.017991,-9.361525
368.81369,844.115112,755.996765,-0.616992,0.772976,-13.674273
366.054108,839.048706,837.206665,-0.909148,-0.332632,-15.911036
369.175842,840.853394,955.388062,-0.619677,-0.314492,-12.672339
375.027863,846.782898,1085.217163,-0.116943,0.462414,-6.279738
374.710999,853.136414,1208.308716,-0.331182,1.186722,-1.730642
371.934631,854.493347,1327.6604,-0.467448,1.313241,1.207716
355.618042,859.657227,1435.172241,-2.539824,2.17044,4.028945
341.503326,983.618774,50.402527,-5.098663,7.194508,8.723201
331.781311,993.045715,164.906784,-6.882538,9.089111,12.847917
321.692688,996.912659,288.584381,-8.702009,10.744339,17.226164
314.861969,1006.351074,376.839325,-9.979627,13.378481,15.734616
316.828094,1019.629639,436.270874,-9.124146,15.541348,10.033111
340.207428,1027.350586,488.914307,-6.239173,16.784359,3.58421
375.993622,1016.607422,547.584167,-0.610464,14.689042,-2.808711
381.352692,994.474243,611.18573,1.095704,10.485193,-8.563237
385.704529,969.046448,675.441956,1.732546,6.152216,-12.822948
385.939423,947.270447,744.242676,1.587437,2.469114,-15.837716
379.919464,938.626282,835.567749,0.879818,0.641957,-16.603691
378.928406,941.875427,960.69574,0.553618,0.784246,-12.092733
380.927521,956.442871,1095.693237,0.617756,2.680215,-4.970355
379.404968,967.473267,1215.950806,0.222825,3.90765,-0.894203
374.973969,972.603516,1328.696655,-0.164159,4.777627,1.80421
357.434692,973.862366,1445.571655,-2.545987,5.542218,5.596165
348.325623,1085.707397,57.032387,-4.390289,8.920272,10.071407
336.061768,1095.289551,172.039688,-6.540158,10.35112,14.35482
326.078217,1096.447754,293.202271,-8.191618,11.323204,19.226254
320.103394,1102.5177,388.503815,-9.087491,13.29816,18.193686
328.865143,1113.387207,447.141479,-6.787151,14.611676,10.72674
350.811829,1122.799072,488.911133,-3.521071,15.54646,2.914997
387.173187,1111.596313,533.065613,2.038761,14.180659,-4.825529
400.69696,1095.7052,589.840027,4.930894,11.761455,-11.931112
408.691833,1081.437866,650.22644,6.263757,9.062938,-17.491123
407.465576,1063.292114,723.978271,5.722943,5.814503,-19.81534
395.438171,1049.893433,831.451782,3.696754,2.861758,-18.003925
386.629333,1048.557251,971.571472,2.013553,2.56782,-10.470189
381.259949,1061.918091,1112.317261,1.060402,4.652484,-2.646144
383.084656,1068.937866,1224.707275,0.971742,5.537104,0.212039
384.426941,1079.82019,1332.592773,1.004421,7.000024,2.772212
369.087189,1081.945312,1446.855591,-1.191687,7.855469,6.327796
348.864288,1184.163696,64.370796,-4.456799,9.247596,11.308056
335.48465,1187.913208,174.620728,-6.79564,9.852949,15.09903
328.093781,1183.354858,295.26239,-8.13312,8.96679,20.116385
325.011292,1179.048828,395.009613,-7.955088,8.127062,18.950098
338.685272,1177.688354,451.510498,-4.298543,7.855492,10.364227
363.71225,1181.669312,485.97525,-0.656091,7.934976,2.340306
401.548889,1172.401367,523.3078,4.550312,7.736325,-5.42775
423.415344,1163.545288,580.466553,8.622821,7.149067,-13.412848
431.479156,1159.80896,639.037964,10.659543,6.345033,-19.966686
427.35675,1159.962524,710.310364,10.068903,5.470316,-22.741365
413.699829,1154.935303,820.668213,7.123019,4.494825,-20.091238
393.85321,1152.777954,973.421265,3.543284,4.053545,-9.989072
382.218384,1157.829712,1119.438599,1.403368,4.91703,-1.438965
386.287628,1163.102661,1234.426025,1.638019,5.632284,1.473162
383.452515,1171.945923,1340.917358,1.229692,6.842448,4.149291
367.124298,1177.744751,1450.9729,-1.172657,7.938258,7.380394
349.238068,1266.994507,68.417816,-4.658463,6.966928,12.099612
335.997498,1266.620483,171.573883,-7.040626,6.408484,14.274413
326.72052,1253.348022,284.83847,-8.100149,3.854169,18.009697
329.285828,1231.449829,385.208313,-7.288096,0.612706,18.208168
349.588593,1215.21814,448.952576,-2.404169,-0.894398,10.130651
379.879364,1212.124634,482.57843,1.606534,-1.164842,2.404164
419.921509,1209.442261,516.03241,6.451017,-1.347909,-4.810684
447.746155,1207.884155,575.980774,11.796105,-1.204236,-13.289439
456.871704,1213.846313,642.458618,14.887452,-0.398662,-20.613758
447.783051,1230.528931,717.784607,13.459616,1.33803,-22.73275
435.09259,1249.142334,823.418274,10.487899,3.728724,-19.79862
416.443756,1258.447876,975.782837,6.774515,5.274892,-9.797165
399.218506,1257.868042,1121.968872,3.641531,5.143899,-1.095578
394.065521,1257.138672,1238.305908,2.940828,5.195673,2.166755
383.162506,1254.186157,1347.480591,1.406024,5.165829,5.245304
365.233887,1259.851807,1458.429321,-1.420484,6.011164,8.803978
352.4104,1330.836792,72.446037,-4.256002,2.300823,12.285573
334.889038,1323.839844,162.101425,-6.789551,0.840016,12.520972
328.75415,1306.684814,256.52652,-7.552639,-2.00955,13.167673
336.674744,1283.770996,354.201813,-6.318086,-5.929027,13.774394
355.856842,1263.967651,434.081329,-2.568692,-8.920469,9.103332
380.527405,1249.977783,479.370789,1.718188,-9.931379,1.685294
419.394836,1255.798828,520.208679,6.680157,-9.930643,-5.086613
444.215942,1263.610352,586.014954,11.551117,-9.447357,-11.941514
452.675171,1277.213013,663.111511,14.030125,-7.039874,-16.716263
454.539825,1301.157837,747.260498,13.750854,-3.042922,-17.781872
447.153107,1331.834961,849.112122,11.914106,1.923639,-15.6545
435.827301,1349.287842,980.856201,9.560136,4.954449,-8.805157
425.120117,1343.691528,1118.112915,7.110265,4.592511,-1.6954
417.581238,1337.767212,1229.296143,5.862469,4.055954,1.255251
400.701813,1325.821411,1343.602661,3.451695,2.817259,4.870993
375.991882,1326.974365,1466.837646,-0.515863,2.629092,9.753591
361.322388,1390.355835,65.729347,-2.398749,-2.64555,10.818773
349.773163,1377.888794,148.670563,-4.449626,-4.394064,10.256696
344.074188,1367.933472,241.822128,-5.504449,-6.750112,10.327932
346.862,1353.449341,340.357269,-4.874408,-10.288554,10.488417
358.897064,1335.73938,419.219055,-2.343101,-13.8684,7.298262
377.993256,1320.119263,474.460571,1.352564,-16.64859,0.977771
405.487823,1333.81189,527.240784,5.664032,-14.415085,-5.513104
419.061523,1348.622925,597.927795,8.469919,-11.845117,-10.077666
423.996643,1365.18396,683.971069,9.537949,-8.105427,-12.384456
429.310913,1390.910156,775.663574,9.587301,-3.794191,-12.410843
439.027374,1415.235107,875.284119,10.251507,0.345147,-10.958135
441.860657,1430.460938,986.880798,10.232642,2.93081,-7.583111
434.917694,1423.564575,1106.058472,9.023062,2.469009,-3.049512
424.162018,1414.416748,1219.019165,7.513449,1.699119,0.031844
407.351166,1408.138916,1335.71106,5.111396,0.474855,3.527597
379.341431,1401.247559,1465.90564,0.702556,-0.937903,9.146825
477.161743,1483.281738,33.279099,1.570988,-3.124971,5.68414
466.055054,1471.572021,128.422043,-0.546045,-5.047071,6.295451
457.618896,1467.118164,227.478821,-1.728099,-6.440537,7.041049
455.591553,1449.869263,327.032196,-2.213396,-9.331577,8.114304
460.163452,1431.10437,418.177551,-1.743075,-12.773186,7.586424
464.969116,1428.077759,494.559387,-0.289893,-14.222994,4.2952
485.635284,1435.448242,557.499146,3.138693,-13.254352,-0.838128
503.313477,1448.444824,620.828979,5.935333,-11.086742,-5.470099
505.543121,1454.869629,704.877747,6.782037,-9.389722,-8.208799
502.914459,1464.648315,804.46405,6.483687,-6.703951,-8.19991
507.686127,1479.812012,901.910461,6.861554,-3.773037,-7.279419
512.698792,1490.290039,994.880066,7.454138,-1.755062,-6.301527
515.779419,1495.84436,1096.969604,7.710457,-0.659974,-4.154933
515.638367,0.48943,1209.415894,7.523748,0.087856,-1.385694
510.541779,2.940698,1315.735596,6.925575,0.188213,0.284856
495.244873,1500.921997,1428.95752,4.597282,-0.762312,3.147922
482.050476,68.163429,17.668713,2.272891,-4.470709,3.065069
478.577209,55.481213,120.432915,1.243406,-6.765312,4.6652
475.026428,50.384445,215.516434,0.725674,-7.796402,5.245165
473.08609,36.755592,307.529114,0.383288,-9.621111,5.320115
479.657593,22.160942,409.131683,1.085246,-11.874457,5.977367
478.558075,25.194729,504.027252,1.778432,-11.981466,4.998052
485.923309,40.166561,575.251099,3.101668,-10.035723,1.216434
493.68222,61.781506,632.508728,3.99474,-7.070544,-3.82537
489.371521,65.647537,709.297485,3.217369,-6.079606,-6.946741
478.053589,64.161163,810.025391,2.199624,-5.579812,-6.590309
479.993591,65.179947,906.341125,2.95192,-4.580523,-5.793976
488.232269,74.995041,1001.147644,4.209314,-2.655318,-4.815097
498.485596,90.669876,1107.686768,5.533977,-0.642921,-2.533441
505.743103,95.963562,1216.078979,6.054389,-0.240882,-0.71634
503.37973,95.577606,1314.436401,5.45034,-0.562789,-0.329104
492.805603,86.689636,1415.352539,4.087797,-1.773299,0.94683
480.111908,154.426834,0.194053,1.881043,-5.084871,0.360117
484.14267,141.066498,111.718582,1.718045,-7.132095,2.991018
484.169525,134.934647,208.872971,1.83857,-8.356166,4.134921
486.42868,129.721878,298.337891,2.107109,-9.17364,4.065117
489.011169,132.990723,408.356201,2.57411,-9.201795,5.546708
478.329285,138.679489,512.172852,1.649021,-8.486753,6.178959
473.412598,141.727966,589.521912,1.121642,-7.547384,3.040081
476.162811,156.06572,644.156555,0.997452,-5.379056,-2.371255
468.510071,164.384232,707.667603,-0.164279,-4.155701,-6.41338
458.05069,159.257217,803.16333,-0.903788,-4.062711,-6.853389
463.120056,156.847473,912.950562,0.144108,-3.998102,-4.427743
474.183807,168.308456,1022.857483,1.954174,-2.697776,-2.103197
488.794189,177.057877,1119.931641,4.058194,-2.502988,-1.390956
499.117004,171.877319,1214.443359,4.866562,-3.4369,-1.119171
494.840118,171.010345,1306.70166,3.947046,-3.348869,-1.224163
483.839417,170.526459,1399.036377,2.789968,-3.227779,-1.089764
474.168213,248.558151,1489.109497,1.08206,-5.595266,-0.972655
475.363373,245.208054,101.361076,0.6844,-5.834501,1.424173
480.67923,239.202591,203.547424,1.394772,-6.515722,3.259833
487.468414,243.451355,305.710114,2.255617,-6.205605,4.52242
486.38501,253.177307,418.384491,2.147452,-5.051372,6.585882
474.075165,257.663452,513.03833,0.699487,-4.371148,6.805899
461.68689,254.444565,592.001648,-0.877953,-4.28195,4.127626
456.204681,257.865753,654.255432,-1.965559,-3.303631,-0.950033
449.934113,271.971497,714.970032,-2.780163,-1.48703,-5.352906
447.300934,275.90213,801.459778,-2.85401,-0.89685,-6.663886
454.301758,273.200439,913.964661,-1.70713,-1.54656,-4.462825
465.672485,263.436371,1020.763916,0.292317,-3.515397,-3.059086
484.414948,250.246277,1111.770508,2.824304,-5.297288,-2.846865
494.38559,240.704529,1209.317993,3.797467,-6.480196,-1.606682
488.210815,240.445862,1313.619995,2.869257,-6.388573,-0.351153
478.492188,248.504623,1399.489624,1.923675,-5.741908,-0.966329
469.864838,333.809387,1497.999756,0.352694,-6.854901,0.135227
466.774872,343.070435,103.534332,-0.264664,-5.622808,1.992969
473.060486,351.251282,206.930466,0.317917,-4.311272,3.760058
482.345337,361.385406,310.288269,1.339535,-2.759299,5.269383
481.499298,364.70578,420.863312,1.326273,-1.886898,7.098779
475.173248,362.794952,513.64093,0.543089,-1.857298,7.103385
461.541504,364.070984,592.569519,-0.916239,-1.601761,4.732962
454.05542,365.251068,661.516479,-2.170169,-1.230532,0.230659
447.480164,374.830383,723.564514,-3.379977,0.058103,-4.469135
443.231354,377.332489,803.152222,-3.957526,0.103117,-6.807881
443.667847,369.459167,902.479004,-3.571831,-1.716221,-6.660477
458.302032,347.546722,1001.583069,-1.235622,-4.861339,-5.734301
475.22406,332.044128,1097.494873,1.165617,-6.84069,-4.647371
484.274048,326.529144,1203.169312,2.38217,-7.742398,-2.380738
482.303802,322.02298,1315.385132,1.891077,-8.196793,-0.028095
476.59375,321.442413,1408.176636,1.329563,-7.958217,-0.099212
465.780792,421.210266,9.633932,-0.206516,-7.053095,1.639971
465.856873,433.670654,116.153358,-0.473967,-5.534358,3.856195
470.29361,449.615814,221.65239,-0.073006,-3.118542,5.949332
473.887207,464.663544,321.519226,0.274556,-0.909177,7.009343
474.006958,469.905487,419.970367,0.341048,0.046157,7.507234
472.265472,466.249084,512.887268,0.214382,-0.15433,7.186897
468.00882,467.865967,594.938965,-0.14539,-0.046982,4.986105
466.71991,469.913361,664.798401,-0.460748,0.250722,0.541274
452.185394,473.610748,725.444763,-2.621296,0.55413,-4.533461
442.528198,469.482666,796.615112,-3.96998,-0.369357,-8.081368
439.802521,452.280273,884.056091,-4.090119,-2.847327,-9.41512
452.017151,430.953949,982.391052,-2.281347,-5.649987,-8.251352
465.357758,422.108185,1091.041138,-0.200085,-7.028771,-5.751869
474.619537,423.700562,1200.300171,0.931712,-7.041695,-2.876266
474.650696,420.602478,1308.091919,0.690462,-7.452555,-0.62409
472.197083,415.82312,1411.728271,0.590257,-7.848095,0.461188
464.826111,528.428345,14.491177,-0.378397,-4.927238,2.364493
464.51889,536.136597,132.498596,-0.817109,-3.805878,6.064362
467.868805,554.2323,237.765808,-0.576991,-1.490597,8.359111
468.439545,565.13562,330.173218,-0.27833,0.208162,8.357152
469.550842,568.432739,421.79187,-0.022277,0.835138,7.844195
469.464569,570.639282,512.33606,0.020398,1.052366,7.133985
471.28714,570.518433,595.384155,0.189021,1.136787,5.022523
475.252869,572.115845,666.230713,0.625642,1.329134,0.608258
462.270081,568.43219,722.838074,-1.033823,0.847251,-5.196135
453.663177,560.36322,784.434631,-1.956972,-0.486629,-9.810398
452.837372,543.186462,864.307739,-2.13471,-2.758807,-11.945864
458.196747,527.213196,969.582092,-1.458428,-5.115303,-10.141615
463.023956,524.378357,1091.051025,-0.433535,-5.81232,-5.886601
468.30777,526.907593,1202.966553,0.225843,-5.451916,-2.597681
468.421814,528.549072,1307.642578,0.089047,-5.303357,-0.777847
468.104065,528.885559,1408.023926,0.159462,-5.126748,0.25989
464.457672,643.558838,17.141508,-0.539372,-1.677633,2.868217
456.805817,645.442993,143.202332,-1.652685,-1.286775,7.462687
459.313995,655.250183,250.634369,-1.385868,-0.031977,9.8624
462.694733,666.363159,335.42807,-0.906738,1.369662,9.339447
461.92569,670.923584,425.013641,-0.769388,2.282578,8.342094
464.706146,673.04657,514.475891,-0.384786,2.666359,7.450293
474.108093,673.431091,596.203003,0.639144,2.687179,5.102102
479.55481,671.566833,663.212646,1.385726,2.367042,0.167603
468.386566,665.32074,714.323975,0.122651,1.317363,-6.091471
464.516388,654.428528,772.893677,-0.406801,-0.002331,-11.282885
468.37381,641.605042,850.606506,-0.201598,-1.603542,-13.908514
470.324219,632.483459,962.899109,0.14043,-3.208085,-11.459022
471.984802,628.866943,1092.150513,0.617891,-3.905418,-5.856716
476.293152,629.065491,1203.875122,1.16751,-3.751773,-2.371552
478.360809,632.854553,1309.963379,1.153462,-3.218924,-0.364898
474.20816,639.466492,1411.407837,0.728293,-2.35909,0.858606
459.759399,751.463501,18.773779,-1.004699,0.184215,3.306902
454.681458,752.485718,144.752441,-1.952669,0.728874,7.903014
450.939301,756.211304,258.889191,-2.416686,1.757934,10.976974
447.263336,771.142395,345.753174,-2.88627,3.963595,10.654346
446.331207,784.723633,429.604309,-2.962576,5.984695,9.164315
453.475403,787.453064,514.802551,-1.95005,6.501453,7.359424
466.261261,785.717163,592.684998,-0.320606,5.801421,4.390448
478.601898,771.980164,657.75769,1.243585,3.583982,-0.795104
473.295532,761.849304,707.09259,0.748457,1.961204,-7.147326
470.903351,753.121826,762.598816,0.441692,0.598673,-12.450883
475.058838,744.626526,841.952942,0.725253,-0.514081,-15.209906
478.549286,741.68689,956.825745,1.246559,-1.143201,-12.477066
481.643219,737.210571,1087.478516,1.717194,-1.566454,-6.311068
485.236084,737.353821,1207.265015,2.047669,-1.437999,-1.872862
484.087311,742.267639,1318.534058,1.728231,-0.980764,0.546967
472.193329,747.690369,1418.117432,0.515758,-0.389958,1.767672
456.043915,866.37323,24.45414,-1.60887,3.043784,4.324616
450.813049,876.803772,148.420303,-2.769441,4.96356,9.161334
442.777588,883.065002,270.495697,-3.998589,6.697557,13.214026
436.829407,895.661377,361.680206,-4.938084,9.157981,13.07935
437.824402,907.449158,439.134979,-4.783231,11.441678,10.625729
447.87616,912.204956,514.944885,-3.146777,12.417672,6.910488
462.20459,909.201233,581.010986,-0.952943,11.651356,2.206399
477.937225,884.913208,640.181702,1.270372,7.448295,-3.306498
483.851929,868.309448,696.150208,2.102057,4.568075,-8.995561
485.939606,858.079224,754.807312,2.431369,2.577725,-13.798802
486.545746,849.256775,837.705933,2.423113,1.048819,-15.922668
488.811218,848.658142,957.085693,2.541343,0.704169,-12.554811
488.689819,853.152161,1087.76709,2.549247,1.157052,-6.221735
489.311768,856.992432,1209.186646,2.36685,1.570299,-1.745544
483.951294,855.790894,1318.742676,1.752596,1.3946,0.623828
468.09671,856.322571,1421.447021,0.190701,1.664407,2.15508
454.494568,987.659485,38.649761,-1.937536,7.453774,6.557286
451.384308,996.114563,157.682419,-3.030682,9.044055,11.173824
447.61084,999.621521,277.944,-3.979765,10.486588,15.274245
436.894043,1007.145569,371.85675,-5.519612,12.71375,15.444309
435.841949,1024.047241,448.075378,-5.55274,15.858248,12.387428
449.790558,1035.426758,515.344604,-3.080755,17.789209,6.816754
471.905121,1030.601685,567.409119,0.228261,17.749352,0.143096
489.69339,1009.784851,619.392883,3.048306,13.752419,-6.633932
501.632904,988.706726,679.792236,5.115947,9.904572,-12.160652
509.298187,971.697021,742.194031,6.253218,6.663498,-16.296579
508.336487,959.688049,830.473694,5.973114,4.112852,-17.448383
505.3013,955.581116,960.986084,5.186989,3.025323,-12.331963
503.831757,963.14917,1094.819214,4.742919,3.941298,-5.358791
499.565613,973.051758,1212.303589,3.897348,5.001492,-1.51656
488.118988,979.912415,1319.154785,2.370712,5.735339,0.815551
471.26297,981.410828,1427.905884,0.488479,6.165238,3.315522
461.976715,1090.515381,40.374401,-1.328288,9.182591,7.331425
451.889526,1093.3479,160.71405,-3.203374,9.974692,12.129684
446.233826,1094.865479,281.571045,-4.549612,10.678039,16.929035
